cid,text,amp_prob
7077903316084114178,anti marcos din ako dti pro laging cnasbi ng lola k di dpt kse nbgyn kmi noon ng bahy ng marcos at nag aaral kmi ng libre dhil sa marcos🥺mabait dw,
7082119989485945601,babawi tayo apo lakay sa inyong anak tiwala lang mananalo siya gabayan nyo po si bbm siya na po bahala.magpatuloy sa naiwan nyo 😇🥰,
7084008219026506538,Nkakaiyak naman yung caption “the best president we once failed to protect’’,
7077903641415795457,ang daming ayw magpaalis sa marcos noon🥺,
7078639908914840321,naiyak nman ako🥰♥️💚✌️,
7082476874106389249,mabuhay ka po apo lakay salamat sa mga pinatayo mong state universities sa aming lugar gang ngayon pinakikinabangan namin libre lahat.,
7079014284609159938,May ibang president ba kyo na nkitang umiyak dhil sa pagmamahal ng tao.. FEM lng.. At susunod na si BBM.. Mahal nya ang pilipinas,
7083468951430169346,Bat ako NAIYAAAAKKK!!!🥺🥺🥺😭😭😭,
7051533143543268098,BABAWI PO KAMI APO LAKAY 🥺,
7070685624755716865,@Jomari Dungca the caption tho 🥺😭,
7053024572262073090,We will bring back Marcos!✌️🇵🇭❤️❤️❤️,
7065521278535090945,my first vote goes to bbm lets respect each others choices ❤💚,
7064741117274669826,Bring Back the Marcos ✌❤🇵🇭,
7071841607733445377,Yung turu sa skwelahan how Pres.Marcos bad pero feel ko talaga di naman .,
7067074008881038081,kung buhay lang ang dating Presidente Marcos Sr. matutuwa sya s makikita nya at di sana nahihirapan ang family nya. laban lang BBM naka support kame🥰,
7065117861370528513,Noun. Hindi dilaw at pink. Dapat Philippines Flag lang! 🇵🇭,
7065206480832185089,Nakakaiyak lang mapanuod mga throwback pics/vid ni FEM.🥺 Ipagpanalangin po natin sa darating na eleksyon na sana walang dayaan na mangyayri.,
7064800730787758849,father and he child🥰🥰 flag ng Phil. Ang hawak 👊laban #BbMandSaraduterter,
7065918701857522433,former president of the philippines Ferdinand Marcos at Our first lady of the philippines Imelda Marcos Bawi kmi apo lakay para kay bbm✌️❤️,
7066100097629258498,I wish it had taught the youth the good deeds of former president marcos. kasi mali na mismo ang mga natutunan nmin about sa kanila.,
7065616957109797633,"nakita ko ngayon. c Ferdinand Marcos, lang at c prrd, lang nag pakita mahal nila ang philpinas.yung mga action about sa flag natin..winaga-wayway nila",
7066483082954130177,"THE ONLY 1 GREAT FATHER IN THE PHILIPPINES TATAY LAKAY
FERDINAND MARCOS
I SALUTE YOU TATAY
❤️❤️❤️❤️❤️❤️❤️❤️",
7065782299102724866,"aww naiiyak naman ako failed to protect him gawin natin sa anak ya ang nararapat ibalik sa marcos ang pilipinas , nasa mabuting kamay sana tayo ulit ,",
7071159724947161857,"loyalista since birth here😂
nung bata ako umaattend kami rallies for Apo Lakay
yes, he's the president we failed to protect. babawi tayo kay Paps BBM",
7064577647489123074,"i really think that dilawans framed marcos and thats a fact, you can see naman sa mga textbook sa school lahat ng lesson according po kay dating pang-",
7065136776423260930,"diba kayo nagtaka nung maraming nag rally Kay marcos dahil gusto siyang patalsikin pero Wala siyang ginawang masama sa nag rarally sa kanya, compare",
7082232711380943617,"Nandyan kami ng mga classmate ko, nilakad namin binondo to support him pero pinauwi niya kami kasi ayaw niyang masaktan kami..loveu fem",
7082283324928148225,"Mga taga Basilan po kami Estrada, Strong, Brown family Marcos loyalist po kmi.. Pro dto po kmi taguig nag transfer 7yrs npo🥰",
7072817244774548226,bbm sara 2022 the comeback of the tiger of asia and the most powerful and wealthiest country in asia.🥰,
7064817072068772609,"Lord always guide BBM no matter what, lead him to his journey. Amen. 🥰",
7066456656699523841,"the only president who shed a TEARS or CRY for his people..and now DUTERTE'S service is about to end, two great men that truly love us🥺❤️now BBM-SARA",
7067033598989435649,please protect our selves and also protect our president #BBM for pres.,
7065711527805960962,Back then marcos protected us from the communist in the phil. Now it's our turn to return the favor and widen our minds for the upcoming election.#BBM,
7081135846929433346,🥰🥰🥰🥰🥺🥺🥺,
7080809780272481026,😭😭😭❤️❤️❤️✌️✌️✌️🇵🇭🇵🇭🇵🇭,
7066628982237561602,"❤❤❤💚💚💚
✌✌✌👊👊👊
🐯🐯🐯🦅🦅🦅",
7083774220349653762,❤❤❤💪👈👏👏👌,
7079371683043443457,🥺🥺🥺😢😢😢,
7076753799028998914,💚💚❤️❤️❤️❤️❤️❤️💚💚💚,
7084873672481686273,BBM for president,
7078800028600369922,🥺🥺🥺🥺🥺,
7051504597383004930,kayong Maka AQUINO dapat nyo marinig mga mabuteng salita ni Gadon😂,
7051514799603401474,ang president na pinata as ang pilipinas tapus mga pilipino naman ang nag pa baba,
7071415014346916610,mga solid bbm tignan niyo post ko🥰,
7064830979185361665,"Kwento ng magulang ko lumaki utang ng pilipinas dahil diyan kay aquino eh, tapos nung binaril yan sa ulo bayani na??🤣🤣",
7065279240010613505,LUMALAMBOT PUSO KO LAGI AT DI MAPIGILANG MALUHA PAG NAKIKITA KO GANITONG VIDEO🥺😭,
7066092703733940993,sinira Ng US at Aquino Ramos ang Pinas sana President Ferdinand Marcos mayaman na ang bansa natin,
7068242822100976386,Yung iba lugaw yung winawagayway e 😂😂,
7076673002506961666,Wla nang maakakpigil... Mag babalik ang Marcos s malacnang.... In God's will and protection 🙏❤️🙌👐,
7064844009579627265,it makes cry 🥺 ramdam q un sakit at pang hihinayang😔😔,
7068466914204517122,"after 20 years hahanap hanapin nyo ako pero di nyo na ako makikita
-ferdenand",
7066625787348239106,🥺🥺🥺🥲🥲🥲,
7072041885904421634,IBALIK ANG MARCOS✌️✌️,
7064808537956385538,"Sabi nila magnanakaw daw,kaka ww2 nga lang natin non walang pera Ang bansa lugmok sa kahirapan ngunit dahil Kay president fem naging Isa sa pinaka",
7078923836930097921,"Sya ang dahilan bakit maunlad ang Pilipinas dati, Mga Aquino din ang dahilan bakit bumagsak ang Pilipinas 😌",
7076045532447392513,siya yung richest man natotoo 987 billion ang pera niya tama ba,
7085134322571412225,we salute you and proud of you Marcos family kasi kayo langbpo nakagawa ng magandang layunin nyo sa bayan we like back Marcos family again,
7084740290090844929,:yes maxado tau nag pa uto sa mga aquino at naniwala at nilamon nang glit.. this time natauhan na mga pinoy.. dun tau sa pag babago,
7082403726052721409,sa mga gusto makita ang katotohanan na history of FEM ..i uppload ko mamaya follow nyo ako ..salamat,
7084767496729510658,"Sabi ng mama ko, si BBM sobrang okay talaga ang mura ng mga bilihin din dati s panahon ni BBM sinira lang daw sya ng Aquino ginamit marshallaw",
7064779835587085057,"Wala bang nakaka miss kay Pres. Noynoy dyan,😏 gawan niyo din nang Bidyu baka mag tampo yun😏😏😬",
7069543951950922497,Patawin mopo lahat ng nag kasala sa inyo🙏😭,
7083323731376259841,naiiyak ako at naawa ako sa pamilyang marcoses hayaan nyo apo lakay mananalo po c bbm at pra malinis ang inyong pangalan na cnira ng mga aquino...,
7080148871422345986,Mababait Ang mnga Marcos..Maunlad Ang Pinas sa Panahon ng pamumuno nya..Solid Marcoses Here👉💪👈✌️❤️❤️❤️❤️,
7071878116264297242,ang sarap panoorin ng paulit ulit 😊,
7083299718578864898,"anti marcos, ano na na?!",
7066036342379397890,"daming vid Ng mga Marcos na Mahal na Mahal sila Ng mamamayang pilipino noon
ei mga Aquino ? puro sila kontra at paninira kagaya ni leni na lutang",
7068516040733000449,my president is #BBM my vice president #sarahduterte,
7072172448627573505,THANKYOU FEM FOR BRINGING BBM🥺,
7065255427583738626,protect the nexr president BBM at all cost,
7066089339008664322,don't worry we have tatay digong now who will make sure our crusade will be successful 🔥🔥,
7071172573203088129,president and a hero we failed to protect🥺,
7088486416254042882,I'm Leni but bbm deserve to be president,
7088147871119442689,my heart 🥺❤️😭,
7088140025011307265,yesss,
7088149770204152578,Goosebumps 😭❤️,
7088147919274705666,daong pops goosebump 🥺🥰🥰,
7088177925857673985,YESSSS!!!!!!!!!!!!,
7091081459729285889,bbm has the power to serve us all,
7090540815050818305,yasss bbm,
7089661442408563457,bbm for president,
7091983610294567681,❤️💚😭😭,
7090764427326472962,💚❤️,
7089654531348693762,we love you bbm 🔴🟢,
7089683499304747777,go bbm 😂😬😌,
7091114215263650562,👍✌️🥰,
7091148770234565378,❤💚,
7089612908468503297,deserve nya maging president🥺🥰,
7090051822882849537,goo BBM ❤️,
7089756201865118465,YESSS!!!,
7094017566679253762,4 days left omji excited so much!!❤️❤️,
7095505985476805377,❤️💚,
7093806922255876866,❤️💚,
7093338975272403714,BBM SARA FOR THE WIN❤️💚👊✌️,
7093353484690653953,❤💚,
7093297131880710914,❤️💚,
7089640120932352770,BBM deserved to be President 🥰,
7089669474994963202,awww🥺,
7091918221087343361,cebu i was there i have picture nof thrm both bbm and sara,
7092086158146650882,done,
7091994377379431170,😻,
7093016200355480322,bbm I love you 💞💗,
7092039647601672961,Love markoss,
7091901484392006402,bbm is in dipolog!!! I'm excited 😁,
7089707975824163586,❤️💚,
7092654617900729090,❤️💚,
7091959560466170625,🥺,
7091964864893420290,❤💚,
7092616326761448194,"Song title: Payphone - Maroon 5 (no rap)
Go bbm❤️",
7090309555875529473,my president! ✌🏼❤️,
7091885670200918785,💚❤️,
7091295996604400386,i am a leni but i support bmm☺️pls respect me i dont wanna get hate bc im a leni..,
7091478416175743745,yaasss!!!,
7091804675468739330,😭😭😭😭😭😭😭😭😭,
7091490485185331969,Support BBM And Sarah D30 For President♥️💚 We Love U Bbm Let's Change The worlddd,
7091142386201707265,Leni or Bongbong pls respect everyone's decision to whom they want to believe. let's all respect everyone and our President Candidates. Bbm spprt here,
7091811426183938817,🥰🥰🥰🥰,
7091525056173605633,my favorite next president🥰,
7091561034968449794,never (joke),
7091202715086357250,🤍🤍🤍,
7091211070740169473,We love you BBM❤,
7091125746999116546,😭❤️,
7091124015707833089,❤️💚!!!!!!!,
7091507596989317889,😽,
7091579721343222529,woooh!! BBM❤️❤️🎉,
7091504999687504641,and vote yes BBM for the Philippines to be strong again😁,
7091234092729434882,I lov u bbm🥰,
7091225302474851073,🥺🥺🥺🥺🥺🥺🥺,
7091859042104345345,🥺🥺😫😫☹️😭,
7090770583251960577,yessss,
7090757303662019330,go BBM,
7090751420084830977,GO BBM,
7090772054492087041,🥰🥰🥰🥰🥰,
7090748665400132353,🥺🥺,
7091095757310378753,I'm srry BBM but I'm leni but I still respect you,
7091089002774266625,that's why i love BBM!!❤️💚,
7091118296707810049,yes❤💚,
7090809097939206913,goosebumps🥺♥️💚,
7090805839858352897,And that’s the reson why I love marcos,
7091071690373464833,My future president even i'm not voters <33,
7091112484685710081,❤💚,
7090879868347073281,I am A filipino girl!and i didnt regret to be a filipino!😁🥰,
7090881746962580226,💚❤️🇵🇭,
7090373964161680129,Yess Bbm for win❤️❤️❤️,
7090797224535442177,goo bbm and saraa!!❤️❤️💚💚😘😘😘,
7090800602904724226,ilove you por president,
7090748643044754177,😏😏😏😏,
7090713143915791105,✊💚❤️,
7090743360876659457,<333,
7090731911047496449,🥰🥰🤩😃,
7090489254207537921,♥️💚,
7090498278290572034,🦋🦋🦋,
7090724907470013186,He's always proud to Filipino People. ♥️,
7090414710331671297,Bbm is the best🥺,
7090510465595769602,SURE WIN💯❤❤❤💚💚💚,
7090389387850367746,slayyyyyyy💅💅,
7090748624170582786,😅😅😅,
7088224320996213506,Mas lalo nainis yung kabila kase naka live yan😭,
7088140797480600322,panalo ang akin pangulo na si bbm maraming salamat lord 🥰 sana bumalik sa dati ang pilipinas 🥰,
7088174516660650754,21 days nlang magiging president kana BBM,
7088151733641659138,Goosebumps Cebu 💚❤️,
7088147459474178818,ilang araw nlng presidente kna ng pilipinas! ❤️❤️✌️✌️🇵🇭🇵🇭,
7088154575504638721,Yung sinasabi ng pink bumoto daw para sa pilipinas..Tama sila Kaya si bbm lng Tlaga.Ang mahal ang Pilipinas.at mamamayan nito.,
7088133615933981441,proud Cebuano here🥰,
7088151781590778625,PROUD NUEVA ECIJA HERE ❤️🇵🇭🙏,
7088149572358505217,tumaas balahibo ko😭,
7088148641361183490,"makatao, makabayan, makabansa. salute bbm, we love you!❤️🥺",
7088147239285129985,this is it 🥰 uuwi na ako sa pinas,
7090386080364708610,"Anyare sa acc ko, bakit may account warning tas pag nag post ako ng vid nawawala yung sound? 😭😭😭😭",
7088149628872688385,proud Cebuano here,
7088544277222998785,pa babain pa nya presyo ng bigas gawing 20 pesos isang kilo solid bbm,
7088553973405205249,walang tulugan sa araw nang botohan magsi bilihan na para naman lahat magsi kapehan,
7088152041415738114,excited na ako maging president si BBM solid north,
7088236925815112450,BBM lnx malakas kyaa iboboto kosi BBM Kasi ilocano at iglesia,
7088147384496620290,":unya muingon pa mu nga photoshop? sibuyas?bombay, dahon,ahos? hahahaha wa gani kasulod ng uban",
7088514966554493698,pround to be cebuano<3🥺,
7088534745961464577,😭😭😭😭 21 days nalang,
7088525441862189825,nandiyan po tita ko opo,
7088547883171349250,Yung NASA likod busy ata si ma'am Sara 😂,
7090766628454941441,2 weeks nalang tara na at magkaisa ipanalo natin ang laban nato!,
7088651570338284290,proud to be a Cebuano here.. by the way nanan aw ni Ana sa live ni atty.jurile,
7091855273891382018,salamatposaayoupaaalaga😏,
7089644450200437506,taga cebu ako nanjan mga ate ko d lng ako na kasama❤️💚,
7091554879495275269,Panalo na bbm dito ❤💚,
7091476160534823682,Baka taga cebu ako 😏😏,
7089641540506862338,pag si BBM naging presidente malamang q uunlad ang pilipinas💚♥️,
7089652306899632898,BBM lng sakalam,
7089645831208518401,yan ang bagong tatay nting mga piliino🥰🥰🥰🥰❤✌👊💚,
7089664624777675521,ayieee SOLIDD ❤️💚,
7089613171858178817,BBM yarn 🥰🥰🥰🥰,
7089634075526611714,ang daming naiyak😭,
7095235429955814146,presidente kana bukas bbm,
7089644220336079617,Ang dami din dito Nung pumunta si bbm❤️💚,
7089709896697905922,Bbm lang sakalam,
7089761725662233345,bbm Sara,
7090342490989675266,kinikilig akuu ahhhh!,
7089707390916297473,Tumaas balahibo ko🥺,
7089615819378213634,syempre namn Cebu pa😏,
7089660101963367169,BBM Lang sakalam ♥️♥️♥️♥️♥️💚💚💚💚💚,
7094833249582809857,pina tindig mo balahibo ko solid bbm kami lahat sa mindanao🥰,
7089623351010394882,Dati ang pilipinas ang pinaka mayaman nung namumuno pa ang mga marcos❤✌,
7090351901316956929,nakaka proud talaga 🥰❤️💚,
7089625625967477505,kya gstoq si mrcos ih kse may rmdam ung snsabe niaa,
7089670206410605313,kaya m yan BBM konting tiis nlang matutupad n ang lhat laban lng walang susuko🥰✌️✌️ipanalo po ntin cla🥰,
7090769864985805569,meron samin sa misamis oreantal,
7089668594556289794,Ang cute po ni ate inday sara chismis😳😂😂,
7089608634270794498,Yes Po taga Cebu Po ako and kulang papo yan kasi Yung iba Hindi naka attend🥰,
7089656933141218050,sino naka kita kay empress sa Zamboanga? nung birthday ni vino?,
7089677943659578114,tas dagdag mo pa Ilocos norte then yung INC 😭✨,
7089662083214246657,ilan days nalang president kana BBM 🇵🇭,
7089630477971768066,isko ako pero I support bbm💚❤️,
7090042877367468802,yan ang pangulo walang sinisiraan ❤️💚,
7091596781612057345,HAHAHAHAHAHA halatang talo,
7091960023559537409,boto din ni papa si bbm ehh,
7093329701422891777,BBM&SARA Lng malakas❤️💚,
7091083020853347074,ung tunay na pangulo ay iwawagay way ang bandila ng pilipinas,
7091073785880789761,yan😭,
7090002460328116993,bbm tayo,
7091077666505655066,na smile ako kahit kakampink ako:)),
7091047246166704897,edit modin ho yong sa tubod lanao del norte mindanao plssss😔,
7091972589723566849,taga Cebu Ako pero di Ako nakapunta pero may madaming supporters ni BBM na nasa bahay lang,
7093324266934584066,ilang araw nalang ❤️❤️,
7091936882275418882,pagawa po nung sa nueva ecija,
7091050510454964994,isko,
7090904033615201025,i love u bbm😭😭😭😭😭😭😭😭😭ikaw na talaga ang mananalo🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭,
7090868428231721729,basta nanjan aq,
7091061006226785025,proud ako Kay bbm 🥰😁,
7090933434227000065,Cebu pa lang yan,
7091933724162114330,sheeesh Cebu dami nyo. btw BONG BONG MARCOS FOR PRESIDENT,
7090927540697137921,BBM SOLID,
7090839830900982529,bbm,
7090858866372068098,ngayon lang ako naging proud na naging Pilipino ako🥺 dahil sayo BBM naging proud Pilipino ako🥺🇵🇭❤️❤️❤️💚💚💚,
7093343757164331778,bbm lang sapat na,
7091108362426811138,haluhh next year nalng po president isko namen,
7091105087321719554,SA cdo namn po plsss,
7091097468888417025,laban lag bongbong marcos,
7092170578207523586,dami😭,
7091087743635718913,12 days na lang po❤️,
7090370093439304449,cebu !!!!!!!!!!,
